weibo_id,weibo_text,keyword,user_gender,user_location,user_following,user_follower,weibo_like,weibo_repost,weibo_comment,weibo_date
IFPUytSui,当初有一句话“攻的人品等于作者的人品，受的智商等于作者的智商”，这句明显用来排除异己、打压自己不喜欢的创作者的话，一直有人奉为圭臬。我不禁要问一句：“那么分不清现实和小说的您，智商又怎么说？”我认为读者有批评的权利，批评者被批评之后更要做好被批评的准备。但这种回合制批评，在公开场合下，必须尊重为前提，且要拿出对艺术的包容性眼光、绝不谈“举报”二字。只要“我不喜欢”，就试图用扣帽子这种行径来打死作者的行为，真是卑劣至极，果然小人同而不和，只可小知、不可大受。　　我先说清我从读者角度出发的态度，而作为创作者也是要拿出来态度的。　　观众在艺术中需要宽容以待，明白现实和虚幻为两个世界，不要一面鼓吹自由一面党同伐异；可创作者在艺术中是否真的可以毫无顾忌呢？　　我自认为，艺术能不能展现对社会的责任感，全在作者是不是考虑接下这个担子。而目前粗鄙的我，还没有达到认为“艺术可以不需要引导观众价值观”的境界。　　对于敏感的读者来说，作者在字里行间偏袒谁都是可以看出来的。若一个作者对角色的爱平均，且想要引导读者认为他们平等，那在矛盾设计中势必会让二人都有闪光点，都不被忽视。作者想要倡导男女平等的话题，那就会避免创造对女权者不利的文字。　　举一个例子，文中有一个侮辱女性的角色，决不能给作者扣帽子说作者本人心里就侮辱了女性，这是文字yu。这个作者可能只是在平等地、冷淡地记录。你可以批评角色，但是不能批评记录这件事的作者，否则跟“作者不写女性侮辱就不存在”有什么区别？但侮辱完后，就要看作者的能力了，她如果真的想倡导女权，就会运用自己对故事设计的能力，让读者感到“侮辱”的可怕、对“侮辱”情节感到难受、和对“侮辱”的反思。　　最优秀的反战小说家，有能力通过描写战争，让人们体会到战争的无边痛苦，他没有将他的卓越笔力运用在让人们觉得战争使人激情澎湃上。这种感知差距，或许只可意会，可却能真心实意体会得到。　　绝对公平这个概念只属于神，即天地不仁以万物为刍狗。人类创作者真正能做到绝对公平、绝对冷酷看待世间一切、记录一切吗？可能是有的，即便有，作者是可以选择偏袒的。　　我希望我下面的说辞各位看官可以理智和平等地看待和讨论。　　再举一个例子，现在大环境是医闹横行，若你作为创作者，设定一个反派，你是想要拒绝医闹、还是想要促进医闹？已知条件：1.当你的作品会引起广泛讨论时；2.你只能设定一个反派，你会把他设定成医生群体里贪财害命的黑心医生——那群医闹者口中的“活该被砍”的人吗？　　如果我想为陶勇伸冤，我肯定把主要闪光点放在陶勇这类人身上，把医闹者和口口声声叫喊“医生活该被砍”的人进行丑化。　　但真正厉害的创作者不会只设定一个反派，丑化也不是一个最佳途径，她会多方思考，尽量冷静和平和看待多面体。一个丰满的作品，或许会两边都有“罪恶”，一边尽最大力气反对盲目医闹者，一边反思到底哪里出现问题让医患矛盾如此难以解决。丰满的作品，除了在记录，更在高层次里渴求“改变”。（作者将一个人设计的多面，不是为了什么洗白抹黑，少用标签化语言来局限自己的思维，多面人物，是因为人本多面！）　　所以作者的中心思想是不是要呼吁什么、倡导什么，这个是可以自己选择偏袒的。有些职业，涉及的时候一定要慎重，保家卫国的jun人，疫情下的医生、献身无数的消防员、为和平抗争的烈士们，你设定这群人有问题，反思出现问题的原因，可以吗？当然可以！完全可以！创作自由！但对于这些群体，只表现有问题一面，我是觉得不妥的，你可以多设定情节，强调这只是个体。我倾向于对这类为社会牺牲了很多贡献的群体，作者可以牺牲一些创作自由来补偿。或者不牺牲自由，你创作时要平和一点，两面都看，因为一旦有太多偏颇，社会情感的伤害不可估量。　　没有完全自由的创作者，只要发声，就是再传播观点，就必然煽动情感。所以作为创作者，你是否认为自己要对自己的受众负责任呢？如果是，对待自己的作品就要更严肃。　　我永远渴望看到每一个创作者都往深层次去思考，你可以说现在这么累我就想看点开心的肤浅的又怎么了？没有怎么，没有任何问题。我只是希望看到，大家能往深层思考，看到大家力求“改变”的态度。　　这是我对作者的观点，但还是要首尾呼应说一下读者。　　请读者停止用扣帽子、标签化、断章取义等这些低端蛀虫行为，干预创作自由，更不要按头让作者为受历史局限性的作品而道歉自己从前的观点！不极端处理，多沟通，才是解决问题的方式。人与人之间的第一要义不是争斗，而是互相慰藉。　　最后一点：支持作者创作自由的人，反对对作者扣帽子这个行径的时候，也不要直接给别人扣上所谓田园女拳这个帽子，互相扣帽子？禁止套娃。田园女拳是对女权的污名化，不要跟着南拳话术走。请动动脑子。 ,"性骚扰,米兔运动,女权",女,其他,603,8753,293,40,9,01/05/2020 09:52
J37oM3Fva,【疑因仇视女性捅死无辜 #加拿大首将厌女犯罪升级为恐怖主义#】5月19日，据媒体报道，加拿大多伦多一少年疑受厌女思想煽动杀人，获恐怖主义罪名指控成加拿大首例。2月，该男子在一按摩院刺死一名24岁的女性，起初嫌犯被控一级谋杀，调查发现此次袭击与厌女团体“incel”有关，随后指控升级为恐怖主义活动。http://t.cn/A62ykSM5 ,,男,北京,2122,11342576,3,1,3,22/05/2020 17:25
H0f7B56S9,「抖嘴vol.028 MeToo一周年反正谈」在之前的节目中，我们曾多次讨论过#MeToo# 运动以及它带来的影响，不过发声的都是几位男性嘉宾。从#MeToo# 运动最初在美国开始发酵直至今日，正好已经过去了一年的时间。本期的抖嘴，我们特意找来了一位新晋戛纳电影节获奖导演<username> ，来和<username> <username> 讲述一些她的“MeToo遭遇”，以及从女性视角出发对这场运动的看法。http://t.cn/EZD5OZA 原图 ,厌女,男,北京,170,191940,4,3,3,29/10/2018 22:05
J6VG5wZV5,下午被导师喊去院办，经过湖边，荷花已经开满了。微风微雨的天气，花和叶都亮晶晶的，有几个穿着学士服的女孩子在桥上拍照。曾经看厌的风景，也有多看一眼都舍不得的一天。一个吐槽:宿舍新安的刷脸门禁，摄像头也装得太高了吧！我每次都要超用力地踮脚才能被照到，过分  [组图共3张] 原图 ,女权,女,其他,49,741,12,0,4,16/06/2020 18:56
J5AoO8xVZ,在女权的时候讲平权，在黑人运动的时候讲人人平等这种事情，不否认有些人确实是拿这种话当反驳意见用，但…平权和人人平等就是正确的啊。就好像说xx是男人的浪漫这种话，如果跳出来说xx是全人类的浪漫…也不能说是反驳了前者。前者如果不是有优越感的话本身也不该排斥后者反而该把后者当友军啊。  ,女权,男,其他,47,3,0,0,1,07/06/2020 22:55
J2cWxDteS,額，有些人平常的性別議題不見他發聲，一到畸形的「田園女權」（即只要求權利放棄了義務）就開始大肆「打拳」，所以這樣的人平常到底知不知道什麼是女權？怎麼感覺你連基本的平權意識都沒搞懂，而且就是因為沒有這個理解能力和智商，就只能在和你同樣低水平的性別議題上發聲呢？  ,,女,其他,1332,2880,3,0,3,16/05/2020 17:42
IFKbC514O,不觉得有些矛盾吗？抵制某明星的时候一个个为文学自由摇旗，说文学创作和现实分开，怎么到代孕问题就又要自我阉割了？而且把书中的行为和作者人品挂钩是不是有些离谱？（当然传记这种类型除外）文学创作应该有灰色地带，笔在作者手里想怎么写就怎么写，是作者的自由。读者认为不妥，可以不读，可以合理讨论，但是直接上升人品，问候作者家人就大可不必了吧........口诛笔伐，充满戾气，我实在怕极了网线传递出的恶意。我本人绝对反对代孕、物化女性、厌女思想及行为，但是我尊重每一个自由创作的人。 ,女权,女,甘肃,494,74,0,0,2,30/04/2020 19:17
GcE1a9CDO,可能和原生家庭有关，我也是单亲，算是走到她的另一个极端了（但她在网上长期装作是我这样的我也就很服）大概她从小被嫌弃，认为表达关爱就是为你花钱给你钱给你买买买。实际上不只是这样的，除了花用礼物，一杯水，一个表情包都是亲情互动。和婆婆亲戚有分歧，自己去讲啊。一边喊女权一边躲男人身后忍气吞声怎么回事？说父母随便跑她房间，自己换锁啊？男人靠不住就得自己上，又不愿意又不作为，忍气吞声最后大爆发，真的不行啊姑娘。还怼司机拒载。人家可怜你犹豫了一分钟已经很好了，浑身湿透了司机确实要考虑一下他的坐垫吧……别人也是穷苦人家，清洗车垫也是要很多钱的。还对司机好大的怨气，可以看出平时亲戚相处一言不合生闷气，也不说也不交流直接给别人扣个居心叵测的帽子委屈巴巴，全世界都歧视她。真是我见过的最讽刺的女权博，人设崩完了。能怪谁，怪自己呗。 ,女权,男,广东,1188,916,1,0,2,18/04/2018 12:47
IA4SyaVXE,#韩国n号房##恋童癖曝光##强奸犯# 我希望加强对强奸犯、猥亵犯、恋童癖的处罚。我知道很难，修改法律很难。尤其是在男权社会、厌女大国让他们改写法律更是难上加难。但是我还是要说，我希望有这一天的到来。强奸犯：实施一次犯罪20年有期徒刑；两次40年；三次及以上死刑。执行死刑前，先进行生殖器物理阉割。恋童强奸犯：实施一次犯罪立即执行死刑，死刑前先进行物理阉割。猥亵犯：5到10年有期徒刑。恋童猥亵犯：10-15年有期徒刑。浏览恋童暗网的恋童癖：5-10年有期徒刑。以上男女罪犯同理，执行死刑前男性割掉生殖器，女性进行割礼。全部无麻药。所有罪犯剥夺隐私权，姓名、长相、年龄、身份全部公诸于众。罪犯不配谈人权。罪犯没有人权。 ,"性骚扰,metoo",女,其他,649,261,21,0,2,24/03/2020 12:56
GwrwBpEFV,女性穿着暴露晚上出去就活该被害吗？当然不是，有脑子的人不会缺德说话。可是，生命的残忍在于只给个体一次机会。别听那些女权运动社会分子的高声宣讲，他们为你争取不到什么，争取不到半夜穿热裤上街不被恶狼盯上的社会现实。除了家人，没有人会真正关心你的安危。还是那句话，人的灾祸，有一部分是自己引来的。如果，我有个女儿，会很认真教育她，别装逼，愚蠢的拿自己的生命当筹码去试探社会底线。因为，好人在明处，坏人在暗处。 ,女权,男,湖北,540,4159,0,1,3,26/08/2018 17:45
J6K04pTH6,不喜欢矮攻就是腐癌，不喜欢娘受就是厌女，我厌你妈，个人性癖都他妈能上纲上线，大姐你很牛吗，放下你的身段  原图 ,女权,男,其他,36,5139,90,3,7,15/06/2020 13:12
J4yvng9Kf,接上一条，所以由此可见，丑国黑人以正义平等为名实施的打砸抢运动，终归也会被落到以外部矛盾去进行转化直至消解的局面。此运动绝也不可能对丑国造成实质性的变革，毕竟种族歧视，地域歧视，甚至激进派女权的对抗，本质上都是经济歧视、物质歧视，不动摇政权，改变阶层市场几乎没有可能性。  ,"厌女,女权",女,其他,19,4,0,0,1,01/06/2020 04:16
