index,weibo_id,comment_text,gender,location,like,date,label,category,target
3557,IBVbZ50Ci,因为在很多领域，女性受到歧视更为严重，所以女权本质上是要争取女性缺失的权利，以达到男女平等的目标，只是我觉得现在女权这个词被田园女权搞的被人误解了，让人觉得是为了追求女性特权。,女,安徽,1,05/04/2020 20:54,0,,
3558,I2Dve9JCS,第二个倒底是她妈性格软弱还是她性格软弱啊，我咋觉得她比她妈还软弱呢。,女,陕西,0,17/08/2019 15:25,0,,
3559,J2w2mmoaA,你说的这样的女人可不是女权，一点都不尊重女性,女,海外,0,24/05/2020 20:58,0,,
3560,J6BymwgBv,"他们才五十多岁，以后用钱的日子还挺多的，我不会要他们的钱，,外公外婆过世早，就她一个女儿，她也挺没安全感的，我爸的钱全被她拿着的，她不敢给我哥，在钱方面她挺清醒的，我最受不了她的就是认为女人就该忍受。,她不需要我养老，她会一直跟我哥，在她的思想里女儿养老是作为儿子的耻辱",女,湖南,0,14/06/2020 16:31,0,,
3561,J1qNh9Jsf,宣传女权是让女性懂得去保护自己的权利，而不是让女性觉得我就得有特权，而且，女性不选择你们那一套想法也是她们都权利,男,河北,0,14/05/2020 14:18,0,,
3562,H5k5k4jdq,"不用和他浪费口水。 像这种不长脑子博人眼球的。举报,举报她就对了",男,山西,1,02/12/2018 11:20,0,,
3563,IAcEVvHRw,"女权就不应该存在，存在是因为女性地位低下所以才有的，每天指责我们是田园女权，我们确实不知道在你们的认知里真正的女权是什么概念。种下的恶果自己吃?这句话你应该说给你自己听。,嗯嗯你说的真的很对呢，每个群体都有不同的存在，你多高贵啊，所有的男人确实不全是其中的一份子，有的在沉默，有的在冷眼旁观，还有的在炫耀，请问你属于哪一类?,我说了，你既然没做过那你就可以出来声援受害者，这么着急撇清关系不如做些有意义的事情。中国虽然没有N号房但是类似操作也有很多，今天还有一个高中生被发现把女同学的自拍p在不相关裸体上，你能说这些事情不存在吗？,那你应该主动站出来去支持，声援受害女性，而不是只说自己不是其中一员急忙撇清关系。",女,海外,0,04/04/2020 07:52,0,,
3564,J0pj5eV7g,我真的觉得这种思想是刻在骨子里的…有认识的男性朋友，人挺好的，常常维护女生，感觉还挺绅士，可是有时候还会发一些直男癌言论。我也不能一棍子打死，说他不尊重女性…,女,其他,3,04/05/2020 22:53,0,,
3565,ID26le0w3,退一万步讲，就算受害人十恶不赦，强奸幼女也是一切这恶的根源。何况鲍说的这些恶，能有多可信,女,其他,6,12/04/2020 23:28,0,,
3566,HCkCDn2PQ,"互相理解吧，底层有底层的生活方式。。以前男人拉着牛和老丈人换老婆你不知道吧？ 都想你了一样公安局，当然可以追求爱情。。啥也没有的人，就是要保障的啊。。彩礼不是卖嘛？ 你看看周围净身出户的女人，孩子多可怜，还说卖嘛？,不知道你的他在哪个国家，但是泰国还有人妖呢，男人可以娶好几个老婆。。平等是金钱的上层建筑，没钱，医院挂号都没有的。。更别提娶妻生子了",女,海外,0,07/07/2019 10:01,0,,
3567,HCkCDn2PQ,"你到底浪费多少时间在网络上啊？ 还是学生吗？ 还有时间看泼妇骂人？ 有空追个女生，亲亲我我不好吗？,人家又丑又蠢又懒，吃你家饭了吗？ 放心吧，不会嫁给你的，你赶紧去娶白富美吧！！,婚姻不该是这样的，残酷的互相咬。。我爱他，就愿赌服输。 如果他不爱我，就一拍两散吧。,估计你老婆和女儿是不敢和你说什么的， 我把我爸爸骂哭过。。你真是王，希望不止在你家是王，有本事做王不要做书生，因为百无一用",女,海外,0,07/07/2019 11:06,0,,
3568,J1s4HwdW1,说我极端，怎么我是杀人埋母了还是堕男胎了啊,男,湖北,4,12/05/2020 12:54,0,,
3569,J2jYCxzvy,我真是够了大小号明明是关注的不同的人，但都发现有人在说女权即平权我都骂腻了,男,湖北,15,17/05/2020 11:45,0,,
3570,IE6peorwk,"女权不是贬义词，但女权婊是贬义词，很多人看到为女性发声的人就用""女权婊""来形容，除了全是恶意我看不到一点儿理性看待的迹象，这些人才是最可悲的。",女,广东,0,20/04/2020 00:21,0,,
3571,Iyek3rXko,？？你仔细看看他强奸了多少女性，放中国早判死刑了,男,黑龙江,0,12/03/2020 14:10,0,,
3572,Ifxgn4Wcu,"我不知道她是怎么被捧到这个位置的，因为我从头到尾都没有关注过她。我们每个人都有贡献啊，不是吗？,我的意思是，她有她的局限性，但我不认为应当全盘否定她对于宣传女权的贡献。,两个都看完了。那我觉得，我可以接受她。我这么说吧。《第二性》的作者波伏娃也不是一个知行合一的女权主义者，我个人认为大环境下每个人多多少少都有点男权思想的污染，所以传播的思想里有进步的部分就是有用的了，去追求纯粹，太不现实。,大概以婚女身份说了什么？",女,其他,0,10/11/2019 13:12,0,,
3573,HvPulBPzF,拉倒吧按照现在的男女数量比，女生真想嫁哪有嫁不出去的，今天看你两条博，又是“田园女权”又是“哄抬逼价”，可算暴露本来面目了,女,江苏,0,08/06/2019 17:22,0,,
3574,IxXSS0HR7,"一群先天身材条件较瘦的人站着说话不腰疼 我也没看你这么瘦生活中有多努力勤奋进行身材管理啊 要不也不至于瘦得皮包骨？美？真是bullshit,我靠我还在她的好物分享群里看到一堆人指着刘亦菲说她胖了 指责胖的人生活一定很懒惰 还说刘亦菲油腻 我真的……",女,北京,0,10/03/2020 16:32,0,,
3575,ID26le0w3,关键的不是一个十四岁女孩子被强奸被控制都是事实么？还要听谁的？强奸犯还说只是谈恋爱呢，所以又轻轻带过了？,女,广东,30,13/04/2020 05:53,0,,
3576,EslGLBU6T,我发了【“女权组织”收金主的9500万美元参与演出&演出过于卖力/导致丑态百出】之后，有女权运动积极分子来骂我“不是女人/女奴/田园男权/低智商”。我并不觉得女权组织尊重女性/我也不觉得女权组织代表女性,女,海外,1,24/01/2017 22:53,0,,
3577,IAifa6B01,是哦，只不过是一边date女友一边date女友的养女而已，真是母女同婿，琴瑟和谐,女,其他,2,26/03/2020 00:36,0,,
3578,J6U4Ypu2b,"难哦，不涉及到我利益的话除非是感兴趣的热点话题，不然都不想看不想发表意见……比如n号房事件我就完全没有想法，本来就是严重违法的行为，按法律该怎么做就怎么做就好了，完全没有说两句的欲望,你说这个话太大了，有点像是理想情况下大家一起努力之类的，但是现实中男的很有可能觉得不关我事或者什么而无动于衷或者表示反对，我这个是说在社会没啥反应的时候女性要怎么做比较好，有点像从个人角度,不是说女性不努力才这样，举个不恰当的例子大概说明下，差生考了第一老师有可能觉得是作弊，要每次都考第一第二时间久了，班上的学生才会觉得他不是差生,嗯嗯我没说全，义务教育、计划生育都是政府的工作，对于除去政府的社会来说，口号是要喊的，但比口号更重要的是行动，大概是这个意思。女性因为生孩子不可避免地在工作和学业上受到歧视，这个只能由政府解决，因为商人是逐利的，只会用更低的成本拿到更高收益。",男,广西,0,16/06/2020 19:11,0,,
3579,FnNJg2Kcq,"没错了。。世界上还是不乏很多变态扭曲的人。。。//,nh这种戏精女的话还有人信也是服了。。。那些别有居心的黑子翻译也不怕昧良心的事做多了死全家！！！",女,其他,0,28/09/2017 00:19,0,,
3580,J1qbb3c3A,对女性蔑称的人在我眼里算不得女权（此处就地图炮了）,女,浙江,1,11/05/2020 14:02,0,,
3581,IEcrdnSwA,这种人就是奇葩，明眼可见的脑残，和性别可能没太大关系，性别只是她谋私的幌子罢了,女,福建,0,23/04/2020 19:27,0,,
3582,J5QadAp19,大宝你说的对……生育权的确是双方的，但是女性可以不行使，就是女的不愿生男的就不要拖着别人找一个愿意生的…,男,其他,0,09/06/2020 17:52,0,,
3583,J4kh92nc8,与其是对这个人的言论表示困惑我更惊讶的是当时的评论以及原来有很多女性对gay的反感已经到接近群嘲的地步了,男,其他,2,30/05/2020 17:16,0,,
3584,J2jYCxzvy,提问:为什么当女权要被👨🏻认可？同为女性不是应该由女性来判断女权与否？,女,其他,2,17/05/2020 15:09,0,,
3585,J6Gyv99TM,"我先看英文版，后看内地翻译。当时看的感受是作者谁也看不上，但不代表他对女人的恶意和男人「平等地多」，而是更多。感谢交流。,我从头到尾都说是毛姆仇女，而不是女主不好。结尾男主那句「死的却是狗」，和后来女主又和那军官搞在一起的「升华」，完全是为了讽刺女人即使受了「教训」，也没有长进。,我不是觉得女主不好，而是毛姆借男主的口说她虚荣肤浅，结尾讽刺这种女人反而有个过得去的结局，而男主没有。完全无视她这种出身的女人被排出社会，只能当某男人太太的事实，和把男主没表达爱写成正义，她是不配男主的低劣反派。",女,其他,0,15/06/2020 07:47,0,,
3586,IhRGQBlwT,有句老话什么嘞，自古嫦娥爱少年。封建的古人都知道女人也爱年轻漂亮的男人,女,北京,7,07/12/2019 13:23,0,,
3587,Hz8EjrViS,"你反驳po主观点可以无理由，而我回复你就必须得先把自己给摆正，你哪来那么大的脸？不希望别人回复你，别评论啊哥哥，,不是，你这么大戾气？谁说是强迫结婚？？“生孩子是件慎重的大事”这句话有哪个字让你不理解？,生孩子为什么不能是大事呢？老实说，生育成本，代价太多太大，所以大多数自立自强的女性，会认为努力上进工作才是常规，而生一个孩子需要考虑的承担的责任才是大事。",女,重庆,2,16/06/2019 14:15,0,,
3588,IgEyRANkC,但这本书依旧透露很强的性别歧视，女性依然是被挑选的，上层阶级女性依然很少,女,湖南,0,19/11/2019 00:02,0,,
3589,J5Tyvl4GK,这段话说的很清楚啊，女权主义者应该支持一切选择，包括选择家庭，正好批评了我们前些日子骂papi酱的.....,女,北京,35,10/06/2020 00:18,0,,
3590,IE6aK7GUt,你也没看懂我的意思，我的意思是两方各退一步，谩骂和咄咄逼人改变不了女性的处境，带着侮辱性的字眼去形容女性还觉得自己在救女性本来就是一种自大，人有基本人权的，你们这种说法默认把一部分地位放到了最低的地位。她们有值得批评的地方，大方说出来就行了，不骂人婚驴也能说话，要不你试试？,男,海外,3,20/04/2020 05:39,0,,
3591,HEv6OuNKI,他们觉得婚后女人就是他们的私有财产了,女,江苏,3,21/07/2019 18:05,0,,
3592,InZiZriMQ,害 谁不是从岁月静好式平权被气成极端女权呢,女,湖北,66,05/01/2020 00:43,0,,
3593,J1qNh9Jsf,非要别人家的孩子跟他妈姓的可不就极端吗，人家爱咋咋关你球事,女,北京,2,12/05/2020 02:11,0,,
3594,J1qNh9Jsf,我看您在其他楼里回复：“要独立可以啊，不要十月怀胎下个外姓仔，不要出钱养个啥事也不干的男人。”――您对独立的定义太狭隘了。不知道您怎么看待十月怀胎生下您的母亲和被您扫射为“国楠”的父亲？,男,上海,4,14/05/2020 01:42,0,,
3595,IzsBtmpZ6,"哦那你看看哪些“你觉得不是真正的女权”恨男人了？举个例子看看？女权把男人扔下19楼？因为要离婚所以杀男人全家？你定义里什么叫恨？以及为什么女权要活在你的定义里？请问你是上帝？,都说了，“男权环境下远离和反抗”怎么叫恨了？哪个女权真的去殴打男人了？都说了，发声呐喊叫“反抗”，不叫恨。你为什么非要把女性反抗男权叫做恨？你阅读理解能力有问题？,你被胖虎殴打，为了自保你打回去不叫恨胖虎，叫反抗。你被胖虎殴打，为了自保你远离胖虎不想跟胖虎接触不叫不和胖虎平等相处，叫远离危险源。你被胖虎殴打所以反抗，结果有人站出来说你反抗就是恨胖虎你不可以恨胖虎哦你要跟胖虎和平相处，你觉得这个“有人”是个什么玩意儿？",男,北京,6,20/03/2020 11:57,0,,
